age,tenure_months,income,household_size,logins_30d,support_tickets_90d,avg_session_mins,days_since_last_login,monthly_fee,late_payments_12m,autopay,contract,plan,add_ons,streaming,region,signup_channel,total_charges,total_charges_rounded,engagement_score,churn
50,85,31012.80518371409,3,11,3,3.8045742823036632,30,76.62398182823702,2,Yes,Month-to-month,Pro,4,Video,Midwest,Web,6632.980829255224,6630.0,0.09379243731293574,1
71,15,31103.230330357826,3,12,1,14.909414081257308,0,64.59034204654975,0,Yes,One year,Basic,3,Video,Midwest,Retail,914.2623649748867,910.0,0.4139185675972101,0
26,112,98880.00785882011,2,13,1,7.12942871439425,52,40.51430112463585,1,Yes,One year,Plus,4,Music,West,Web,4256.566867360354,4260.0,0.17836598680276244,1
18,34,,3,15,2,11.005371241013682,49,80.95307974707899,1,Yes,Two year,Basic,5,None,South,Web,2940.584626028008,2940.0,0.19931487446564838,1
36,37,36960.8377100285,3,13,1,17.83281654377825,37,59.957043596442844,0,Yes,Month-to-month,Plus,4,Both,South,Web,2256.0952192065047,2260.0,0.3155728998254173,0
23,4,34940.42209209609,6,9,1,,25,58.495886476281655,0,Yes,Month-to-month,Basic,5,Music,Midwest,Retail,388.0873995460083,390.0,0.2340929411985695,0
25,25,59153.17938114796,3,12,1,46.98219514349818,7,81.42912905550921,0,No,Two year,Basic,0,Video,West,Web,2280.6169318057296,2280.0,0.5495131694604797,1
71,2,20806.440987989638,5,15,1,12.912631525020675,31,83.32217818254296,1,Yes,One year,Basic,4,Video,Midwest,Web,441.9040007767839,440.0,0.2800839079336515,0
56,49,18251.932597811872,1,9,2,8.387559544297774,36,33.098377241484414,0,No,Two year,Pro,3,Music,South,Retail,1519.6017180044478,1520.0,0.1593157081538834,0
61,70,46825.32034997125,2,11,1,14.355406687315293,7,64.5303381098807,2,Yes,One year,Plus,3,Music,Midwest,Retail,4530.673526710103,4530.0,0.3192136923154387,0
23,14,,3,10,1,22.23738346388864,0,37.631292382964205,0,No,Month-to-month,Basic,4,Music,Midwest,Partner,527.1168907494028,530.0,0.3965496734565768,0
19,9,15418.420241447955,2,7,1,0.4558487170059446,33,71.10560559655698,0,No,One year,Plus,3,None,Midwest,Web,765.3766268213204,770.0,0.004541264837633615,1
58,63,,2,15,2,24.234328752951498,30,40.311239801373446,2,Yes,Two year,Plus,3,None,West,Retail,2577.0265534922587,2580.0,0.2979782093036185,0
56,33,25553.188604825362,1,11,0,16.212865083830177,38,99.89341895141122,1,No,One year,Basic,4,None,Northeast,Partner,3424.467564724081,3420.0,0.27827914553262106,0
72,66,32137.136573624237,6,13,1,19.659881229783966,47,68.11781530408426,0,Yes,Month-to-month,Basic,2,Music,South,Retail,4625.8012341485555,4630.0,0.2774422205924756,0
58,55,29408.639855667647,2,20,0,10.860498406379012,33,67.90771791371692,0,Yes,Month-to-month,Basic,5,Video,West,Web,3940.09077790073,3940.0,0.4205142298942101,0
30,117,74255.68631080733,3,6,0,9.17713786412899,2,82.04114465540161,0,No,Two year,Plus,5,Music,South,Partner,9568.618537049586,9570.0,0.2672495345645166,0
34,1,20203.535775793924,6,9,0,4.303259858940051,52,50.152835779262396,1,No,Month-to-month,Plus,0,Both,,Web,171.06570419282815,170.0,0.10327258538384387,1
40,57,43573.133322820024,6,12,0,9.872489549761358,48,63.604593383912416,1,Yes,One year,Plus,3,Both,South,Retail,3590.523430655411,3590.0,0.18231250229373616,1
29,47,34168.51836223219,3,14,1,43.28638008479134,0,81.70520220644266,2,Yes,Two year,Basic,3,Video,South,Web,4140.70368505407,4140.0,0.6477954466390162,0
18,55,,4,13,1,5.289182482270787,0,42.03270555103283,1,No,Month-to-month,Basic,5,Video,West,Web,2452.6031869373564,2450.0,0.3754843959437215,0
41,95,37979.382025254155,2,6,3,17.187383482471372,28,37.52732926995122,1,No,Two year,Basic,1,Both,South,Web,3632.935785748104,3630.0,0.21381735730215579,0
18,74,60123.526538547725,3,6,1,28.75500374034831,57,63.03502923934992,0,Yes,Month-to-month,Plus,0,Both,South,Web,4661.146339348133,4660.0,0.1432332712497944,0
78,62,80379.87520066934,5,11,1,13.288945493983043,36,61.90306505349979,0,Yes,Month-to-month,Basic,4,None,Northeast,Web,3830.1723366274364,3830.0,0.07785696499473678,0
38,50,34256.4743512401,5,12,1,21.656434134325426,39,73.83864283387601,0,No,Month-to-month,Plus,1,Music,Northeast,Web,3733.3713107711246,3730.0,0.2616508258145159,0
70,85,55949.38514933429,5,12,1,4.87794822256226,15,51.70483247449749,0,No,Two year,Plus,4,Both,Northeast,Retail,4279.082037185511,4280.0,0.32847377561513985,0
40,18,45111.53372554317,2,14,0,12.375783269936006,27,95.59532966397762,0,Yes,Month-to-month,Plus,1,Both,West,Partner,1653.9378185723272,1650.0,0.2561176695596048,1
71,8,93353.90243205955,3,12,4,1.3038288134306202,24,62.130592545693965,3,No,Two year,Plus,1,None,Northeast,Web,584.3539209679399,580.0,0.1327133839171392,1
63,31,39794.914601458535,4,15,1,15.232597802067946,19,33.451078630533246,0,No,Month-to-month,Plus,3,Music,Midwest,Web,1191.332592542146,1190.0,0.43145093424171055,1
72,16,42866.992639426004,3,11,1,15.072573835324315,14,48.1240461404562,0,No,Month-to-month,Plus,3,Music,Midwest,Partner,747.6172462260032,750.0,0.37850966535456365,0
38,119,64843.301807183016,4,10,0,,18,51.68884902103041,1,Yes,Month-to-month,Basic,0,Music,Midwest,Web,6174.581923720982,6170.0,0.2265851707445178,0
18,49,43711.12507550699,4,9,1,19.329885443228527,41,33.96093581835311,1,No,Month-to-month,Plus,0,Video,South,Web,1827.34385609533,1830.0,0.2215126412005209,0
79,17,53846.03579832068,5,12,1,35.63199173500705,13,47.69559768794984,3,No,Two year,Plus,3,Music,Midwest,Phone,899.366839865583,900.0,0.5022719965754221,0
67,103,15622.611013453365,3,13,0,27.22248096544305,28,54.83513438850143,1,No,Two year,Basic,3,Both,Northeast,Retail,5885.7856590040665,5890.0,0.3877010537224906,0
49,105,50110.71735393322,2,7,1,10.271245080545334,17,80.46530648062755,2,Yes,Two year,Plus,2,Both,West,Web,8411.7258403416,8410.0,0.08083700283247686,0
79,98,47774.0893662959,3,8,2,35.40441565894243,15,71.0602147518301,1,Yes,Month-to-month,Plus,1,Music,Midwest,Partner,7174.121943648825,7170.0,0.23277028087619933,0
64,26,24389.00544300399,5,9,0,26.044140462770837,16,57.01362696458651,1,Yes,One year,Plus,1,Video,South,Retail,1410.2955989969369,1410.0,0.27740933264966283,1
74,76,42328.120684078574,6,8,1,46.04356482739263,36,,1,No,Two year,Basic,5,None,West,Phone,3587.948397212945,3590.0,0.26948661048499895,0
33,33,84004.03067110477,6,13,0,22.259144028511283,38,79.99651264466446,1,Yes,Month-to-month,Plus,0,Music,West,Retail,2835.2298089741207,2840.0,0.32789633149815883,1
54,78,41188.96187422917,2,13,2,9.263167063900195,18,65.75438891115678,1,Yes,One year,Plus,4,Video,West,Retail,5235.084116129657,5240.0,0.16343258005420588,0
20,19,70871.81190351164,5,17,2,17.70333671429615,0,76.80843016564626,2,Yes,Month-to-month,Pro,4,Video,Midwest,Partner,1643.1393831614296,1640.0,0.5400905130842106,1
54,48,76649.08384220615,6,8,0,14.615371251841466,12,54.3456132987333,1,Yes,Month-to-month,Basic,3,None,West,Web,2640.361099097283,2640.0,0.16548770096170304,0
64,30,61243.8380984104,2,9,1,,26,96.71068186684151,1,Yes,Month-to-month,Basic,3,Music,Northeast,Partner,2750.244107347544,2750.0,0.366894335971237,0
18,75,33869.263649717424,6,11,1,17.658640365041553,46,65.53137872238854,1,Yes,Month-to-month,Plus,4,Both,West,Web,4946.120773919624,4950.0,0.31300039648988226,0
71,77,54102.93417597322,5,13,2,7.4349676993900085,30,48.16345006025568,0,Yes,Month-to-month,Plus,0,None,South,Retail,3724.0400268052313,3720.0,0.1882859058968255,1
20,11,51325.325407414544,2,8,3,8.103436255683004,55,78.26305000277968,0,Yes,One year,Basic,5,Both,West,Phone,923.6085054557766,920.0,0.0341913937814962,1
37,12,43069.125204795324,3,7,3,,22,68.50122351637816,0,Yes,Month-to-month,Plus,4,Both,South,Web,828.0421645154445,830.0,0.21844812816409015,0
74,10,70527.04639123256,2,14,0,42.65081715875511,19,60.05570287814996,1,No,Two year,Basic,0,Both,Midwest,Partner,701.0212578099502,700.0,0.44396048753833817,0
41,14,38547.71817092573,3,8,1,16.715424835830635,22,39.06873554859905,0,No,Month-to-month,Basic,0,Video,South,Partner,593.6775998817307,590.0,0.10763731973119149,1
58,61,77024.36042784518,2,14,2,39.12314021240405,56,76.86922314004418,1,No,Month-to-month,Basic,5,Both,South,Web,4969.184026525685,4970.0,0.34926177092078564,1
49,56,19855.32382566649,2,9,3,14.434876657157346,34,53.28475466559461,1,Yes,Month-to-month,Plus,1,Music,Midwest,Phone,3077.6429848503367,3080.0,0.18651293442801276,1
74,96,34213.773556019776,1,8,2,15.760444699091842,41,63.49043710221158,0,Yes,Month-to-month,Plus,5,Both,Midwest,Web,6176.011914529226,6180.0,0.042530336737683666,0
61,80,16783.113345292655,5,12,0,10.765064373917857,9,63.85346784810511,1,No,Month-to-month,Pro,4,None,West,Phone,5060.027283009297,5060.0,0.29022547576607877,0
41,95,62441.62186035334,3,10,0,2.9760463677047624,20,90.45370941830416,0,Yes,Month-to-month,Plus,4,Video,Northeast,Partner,8651.773793704484,8650.0,0.024806962998191684,0
45,87,29026.298345586732,5,12,1,8.182747945073112,2,61.54721570635684,1,Yes,Month-to-month,Basic,3,Video,Northeast,Partner,5287.682303876561,5290.0,0.2655809050720511,1
30,57,42064.9515280432,2,9,2,33.43309373255623,43,79.02083482642709,0,Yes,Month-to-month,Plus,1,None,South,Partner,4670.794151995291,4670.0,0.21725880583116464,0
79,14,17091.546273727945,2,16,0,17.807847336661837,20,88.11097721465828,1,No,Month-to-month,Basic,5,Both,South,Web,1329.8692964759489,1330.0,0.547849502805757,0
52,36,,2,16,2,34.821254110413776,3,40.040439856465454,0,Yes,Month-to-month,Basic,3,Both,West,Phone,1315.9305800244367,1320.0,0.6462768146608528,0
22,88,,3,15,1,27.86385034954397,29,102.8762884660338,1,No,Month-to-month,Plus,4,Video,West,Web,9116.425840891521,9120.0,0.42017758735043237,0
56,12,28289.216635527755,1,10,1,8.061284119010512,24,89.5715604689414,1,Yes,Two year,Basic,5,None,West,Web,1219.6158691469657,1220.0,0.23419346203875457,1
57,7,96471.49367998938,3,13,2,27.72914029091849,20,61.552549083402,0,Yes,Two year,Plus,0,None,West,Web,562.8369929798499,560.0,0.4526204630156305,0
59,80,39406.23385203166,5,9,1,10.910995084906157,46,64.52844101251685,1,No,One year,Basic,4,None,West,Retail,5268.869081773211,5270.0,0.06266006452317507,0
24,73,24555.880165204315,6,11,0,16.552298351009778,21,78.96318949281758,0,Yes,Month-to-month,Pro,4,Both,South,Phone,5821.074200853729,5820.0,0.3033168423054062,0
35,118,45796.82068652638,5,11,5,20.594566979926938,54,64.90829273540245,0,No,Month-to-month,Plus,0,Both,Midwest,Web,7600.030624564678,7600.0,0.1912856554403798,1
23,97,35203.42067317552,1,15,2,19.757605233014587,3,52.00492130066466,0,Yes,One year,Basic,0,Both,South,Partner,5170.634509328852,5170.0,0.4916948033411808,0
46,70,40864.592425412025,1,15,1,44.43523790855598,11,31.340898339797903,1,Yes,Month-to-month,Basic,5,Music,Midwest,Web,1967.7747386833316,1970.0,0.538314109603502,0
24,4,96258.16597156186,4,10,1,35.709983572702605,2,85.38404601496873,2,Yes,One year,Plus,3,Music,South,Retail,422.9388527722315,420.0,0.4727617408647819,0
23,46,43977.98769018953,2,11,1,20.330579442562737,44,81.09965278739953,1,No,One year,Pro,3,Both,South,Retail,3907.559038374839,3910.0,0.15052164980764204,0
60,103,25454.793614254308,2,7,3,8.506585557316683,27,77.56923248507096,0,No,Two year,Plus,1,Video,Northeast,Web,8030.684931927172,8030.0,0.03624498086150008,0
75,7,38024.468268701574,2,12,0,25.78200560495363,43,73.72552210562762,0,No,Month-to-month,Basic,4,,West,Retail,716.769863236599,720.0,0.2761313193287734,0
71,40,50038.867978011906,4,15,2,22.526824454420424,38,60.04621683628187,0,Yes,One year,Basic,4,Video,South,Retail,2315.4939876360445,2320.0,0.34315271664416647,0
70,97,27809.959609941056,6,16,1,14.907280119897665,26,89.61279728752535,2,Yes,Month-to-month,Basic,4,Music,Midwest,Partner,8833.227118088342,8830.0,0.29020175880197757,0
63,44,26447.77270824764,3,7,2,26.15809163415732,18,53.38193474982535,1,Yes,One year,Plus,4,None,,Web,2483.7385802282847,2480.0,0.27459973616764777,0
71,5,38162.76058268467,6,14,1,16.628321234986213,44,91.12709570551888,1,No,Month-to-month,Basic,4,Music,West,Retail,190.3638515696449,190.0,0.3395820651529685,0
45,51,24935.832227725376,1,10,4,18.890606993446397,23,39.94803961236062,2,Yes,Two year,Basic,1,None,South,Partner,2156.3725979714072,2160.0,0.14359124207199414,1
47,112,63903.74447467954,2,11,3,29.26489711258381,57,51.64411071372227,0,Yes,One year,Plus,2,Both,,Phone,5832.470353309064,5830.0,0.19034575333138426,0
40,69,47401.8077115873,1,4,1,10.469804589373837,55,41.901581501521505,1,Yes,One year,Plus,4,Video,South,Partner,2952.812719170861,2950.0,-0.04926927225620992,0
59,30,52244.150446089334,4,7,2,5.9215031110018295,51,,2,Yes,Month-to-month,Plus,1,Video,South,Web,2856.9486846925065,2860.0,0.028196212800584236,1
36,46,28042.27024620382,4,17,2,41.416064412703875,6,47.342040631267274,1,Yes,Month-to-month,Pro,5,None,South,Retail,2292.2906976597087,2290.0,0.6811662983842255,0
75,1,36416.78042249194,6,17,3,12.727876486963769,54,97.54224072782918,0,No,Month-to-month,Basic,3,Video,Midwest,Web,211.35999763252784,210.0,0.19953162084201723,1
64,41,29486.377712312904,5,11,0,13.456169746125276,45,72.95762502524056,0,Yes,Month-to-month,Plus,1,Video,Midwest,Web,2866.6692139517236,2870.0,0.15513579901381508,1
49,75,31039.59341385557,3,10,1,35.5707349667402,32,68.22490931575759,2,Yes,Month-to-month,Plus,3,,South,Web,5064.868777632959,5060.0,0.2670768796760752,0
34,13,58776.23430961886,2,10,1,20.176690741873077,53,33.72092869538449,0,Yes,Month-to-month,Basic,3,Video,Northeast,Web,674.9593294357326,670.0,0.25371626977353684,0
23,4,59474.640425482736,4,11,1,12.941775901798017,51,69.76679637799558,0,Yes,Month-to-month,Pro,5,Music,West,Web,275.8876407634299,280.0,0.16600001264145156,0
31,55,22291.13851363815,4,11,2,24.012141749970613,13,49.619139478465726,1,Yes,One year,Basic,2,Video,Midwest,Partner,2745.340561964879,2750.0,0.48727725246262077,0
69,118,54092.603709403695,3,14,1,4.174665339894837,32,92.07173581392519,0,No,Month-to-month,Basic,5,Music,South,Retail,10994.47670499989,10990.0,0.23610946170140942,0
64,41,28146.761688423125,1,9,0,9.845247489237254,48,67.14531721090891,1,Yes,Month-to-month,Plus,1,Video,Midwest,Web,2805.95673306919,2810.0,0.07879655039860654,0
56,119,,6,9,0,4.880064396696042,59,65.81599513998138,2,Yes,Two year,Plus,4,Music,Northeast,Retail,7924.471768785173,7920.0,-0.0381419270205611,0
60,83,53227.201645997695,6,10,2,2.1303984347313416,38,75.55777549144575,1,No,One year,Basic,4,Video,West,Partner,6266.650644063255,6270.0,0.01588209088468019,1
24,69,34235.50270610746,2,9,2,4.994420876058007,28,65.33049999546952,1,Yes,One year,Basic,3,Music,Midwest,Web,4513.338645925663,4510.0,0.0424512089982775,1
19,100,40301.0076041497,4,16,4,19.288318735018404,56,54.75373381941772,0,No,Month-to-month,Plus,1,Video,South,Web,5659.833480243031,5660.0,0.28294137853426543,1
25,34,44849.38301613482,3,10,2,11.632125766499762,52,55.73400442218734,0,Yes,One year,Plus,4,Video,Midwest,Web,1920.567887657873,1920.0,0.10412413160474224,0
25,97,24978.085074545117,4,10,0,32.999266933774706,34,,1,Yes,One year,Basic,1,Both,South,Phone,9218.109644574992,9220.0,0.2584035563077274,1
47,112,152584.9668334007,4,8,1,17.88044834438008,37,74.5091774492203,1,Yes,Month-to-month,Basic,4,Video,West,Retail,8467.946894559043,8470.0,0.14444039809166195,0
79,67,34517.51418865358,4,10,6,,13,60.67819825522682,0,No,One year,Plus,0,None,Northeast,Web,4138.9632848158135,4140.0,0.22615806273007819,0
79,60,47559.566913156166,2,18,1,54.78042957911152,5,31.293883277234144,0,Yes,Month-to-month,Basic,2,Video,Northeast,Retail,2125.0563483728474,2130.0,0.5967291288842765,0
65,113,,4,13,2,,46,38.45558744026789,2,No,Month-to-month,Plus,0,Music,Northeast,Retail,4555.689042600794,4560.0,0.4342163201213367,1
76,65,28550.051636201762,1,21,2,14.11610221084731,25,87.67639679949109,1,Yes,One year,Plus,2,Music,West,Web,5829.128224649325,5830.0,0.4454104926260597,0
48,72,23616.444704486705,5,11,2,3.813175259084287,16,86.1553348256523,2,Yes,Two year,Plus,3,Music,West,Web,6322.213709272309,6320.0,0.14542695902743757,0
60,60,36297.00558579306,4,15,0,23.244513555455956,19,59.41837936371221,3,No,One year,Plus,0,None,Midwest,Partner,3571.6057225161135,3570.0,0.3868497404301228,0
78,41,52303.4328221222,6,10,3,18.74264533454731,42,55.06282279159514,0,No,Month-to-month,Basic,3,Video,South,Web,2475.4434217759654,2480.0,0.11372839954045644,1
21,24,52563.859955235974,2,13,1,,25,45.22911478271365,1,Yes,Month-to-month,Plus,0,Both,West,Partner,1201.7654686345754,1200.0,0.3720362100844788,0
49,107,39721.753322289194,6,8,2,19.329624127110403,23,47.49252139518261,2,No,Month-to-month,Plus,5,None,West,Web,4759.1734924344355,4760.0,0.20470779253394303,0
40,69,25982.65167666665,1,11,2,59.49321001314863,14,97.26447518807262,1,No,Month-to-month,Plus,0,Both,South,Web,6862.076275757894,6860.0,0.4741964449494701,0
63,47,30120.580225485413,1,8,0,15.949383697621968,11,76.51477314701094,1,Yes,One year,Basic,2,Both,South,Web,3792.2767140227456,3790.0,0.3374181625632321,1
31,59,59965.40190176067,4,16,3,32.96421084371806,56,65.55427235338936,1,No,One year,Plus,0,Both,Northeast,Retail,3992.9397567642404,3990.0,0.3647707738601479,1
50,47,20552.03594089382,1,12,1,16.59380055307873,1,52.586003146777855,2,No,Month-to-month,Pro,2,None,South,Web,2478.7436610022983,2480.0,0.397904087532641,1
66,10,87962.27799728989,4,12,2,21.2952465253905,59,,1,No,Month-to-month,Basic,2,Video,West,Web,920.4365555918852,920.0,0.19124854257511886,0
45,69,57833.81674862541,1,9,1,6.124134050564373,39,73.32997705110782,0,Yes,Month-to-month,Plus,4,Video,West,Web,5083.110517242399,5080.0,0.08974138694188408,1
29,16,54613.864673699114,2,16,1,11.079763512550327,8,69.87293951731169,0,Yes,Two year,Basic,1,Both,Northeast,Web,1062.6500859730013,1060.0,0.4141966083431247,0
50,80,23681.137207232496,1,12,0,19.268227194125682,13,29.934354824810733,0,Yes,Month-to-month,Plus,3,Both,South,Web,2357.9206362928626,2360.0,0.39428876145475994,0
51,78,60734.37598091781,5,6,1,10.935261794454538,21,75.38342260060752,2,No,Two year,Basic,4,Music,South,Retail,6061.227344104373,6060.0,-0.018200834257054044,1
18,105,49981.13267391926,5,18,0,,54,93.39443539950884,2,No,One year,Plus,0,Music,South,Retail,9780.198589472366,9780.0,0.2517081097142409,0
35,61,36637.973436550026,6,9,1,13.836569002059816,36,71.65152698297648,2,Yes,Two year,Basic,0,Both,South,Web,4274.9120571406565,4270.0,0.13306626715621092,0
32,14,55966.092485189925,4,10,0,,42,76.6500103283137,0,Yes,One year,Basic,3,Both,Northeast,Web,1010.2202106481506,1010.0,0.34737432562314197,0
20,98,24691.038435058985,4,11,2,6.510473528071588,56,65.42411506474579,0,No,Month-to-month,Plus,2,Video,West,Retail,6571.152666999021,6570.0,0.09035640866307368,1
35,48,19161.251812554005,4,7,1,7.571077209447149,38,68.13285991508486,0,Yes,Month-to-month,Basic,3,Music,Northeast,Web,3476.7229961826215,3480.0,0.05270180706423759,1
53,105,,2,18,3,5.145490146356047,39,65.35997450910845,0,No,Two year,Plus,4,Music,Northeast,Web,6990.016866475352,6990.0,0.2956698774234593,0
51,91,101272.93330627157,2,7,1,6.923624757559941,8,65.86798691964042,0,Yes,Month-to-month,Plus,2,Music,Northeast,Phone,5939.565992485299,5940.0,0.1760489843109469,0
29,114,73253.86348653876,6,7,1,3.0760530068530083,11,98.5518627140134,0,Yes,One year,Plus,5,Both,South,Partner,11216.824069456228,11220.0,0.0758656709618659,0
30,25,29552.734674345953,1,9,2,13.75895042486425,8,56.83758938439482,2,No,Month-to-month,Basic,4,,Midwest,Web,1466.8565179414793,1470.0,0.39941533974967736,0
28,114,56612.04262668909,3,10,3,15.704072963637419,35,45.897389029932384,0,Yes,Month-to-month,Basic,0,Video,South,Web,5394.921696519087,5390.0,0.31734892335946696,0
29,16,18285.585193782605,4,12,2,25.206941876079412,54,70.34376120960476,0,No,One year,Basic,1,Both,West,Phone,1282.86208631872,1280.0,0.19968105836429512,0
